product_code,product_name,generic_name,barcode,sale_unit_name,retail_price,min_stock_qty,category_code,brand_code,drug_type
PVN3826,Lopenca,,8935206008432,Vỉ,15000,,,,1
PVN3825,Neomy - zole,,8938554347345,Vỉ,80000,,,,1
PVN3824,DenK Air Junio 5mg,,PVN3824,Vỉ,100000,,,,1
PVN3823,Dầu xả Elvawell 1000ml,,6976919950122,Chai,350000,,,,1
PVN3822,Kem chống nắng Sunmuse Tím,,8809623942764,Lọ,320000,,,,1
PVN3821,Kem chống nắng Sunmuse,,DV123999888,Lọ,300000,,,,1
PVN3820,Kem chống nắng B3 Suncream,,8809315252782,Lọ,300000,,,,1
PVN3819,Kem dưỡng ngày Day Cream,,8809801692870,Lọ,320000,,,,1
PVN3818,Sủi Prime Source,,8936200061485,Tub,35000,,,,1
PVN3816,Superu Brain - Nacopha,,8938549661487,Vỉ,20000,,,,1
PVN3817,Superu Brain - Nacopha - Hộp,,PVN3817,Hộp,200000,,,,1
PVN3815,Sủi Vitamin Max C300,,8938549661036,Tub,40000,,,,1
PVN3814,An đường huyết Nafa,,8938549661425,Lọ,150000,,,,1
PVN3812,Brain Oxy,,8938554347390,Vỉ,20000,,,,1
PVN3813,Brain Oxy - Hộp,,PVN3813,Hộp,200000,,,,1
PVN3809,Co - Q10,,8938554347451,Lọ,190000,,,,1
PVN3808,Dung dịch vệ sinh Inticevil 180ml,,PVN3808,Lọ,120000,,,,1
PVN3807,An đường vương,,8938531419706,Hộp,160000,,,,1
PVN3806,Men Bidisubtilis - Hộp 25 gói,,8934690001394,Hộp,25000,,,,1
PVN3804,Sun Bio Đại tràng,,8936102643093,Ống,8000,,,,1
PVN3805,Sun Bio Đại tràng - Hộp,,PVN3805,Hộp,160000,,,,1
PVN3803,Bổ mắt Medi,,8936102643086,Lọ,250000,,,,1
PVN3802,Yến sào - Đông trùng Hồng Sâm,,8938542880489,Lọ,55000,,,,1
PVN3801,Yến sào Ích nhân - Canxi,,8938542880472,Lọ,45000,,,,1
PVN3800,Miếng dan lưng vai gáy Doctor,,6957516814956,Gói,20000,,,,1
PVN3799,Sữa rửa mặt esunvy 50g,,8936065620971,Tub,55000,,,,1
PVN3798,Kem ngừa mụn Esunvy,,8936065620933,Tub,100000,,,,1
PVN3797,Viên sáng da OverZ,,8938554347277,Lọ,350000,,,,1
PVN3796,Bổ gan O liver gold,,8938554347642,Hộp,250000,,,,1
PVN3795,Gạc rơ lưỡi Sachi,,PVN3795,Cái,3000,,,,1
PVN3794,Acyclovir stada - tub,,PVN3794,Tub,22000,,,,1
PVN3793,Shine Galon,,8936102642584,Vỉ,25000,,,,1
PVN3792,Miếng dán vết thương Himom,,8806057912790,Túi,120000,,,,1
PVN3791,Gel Scar,,PVN3791,Tub,60000,,,,1
PVN3790,Kem UniE Cumin,,8936065624207,Tub,35000,,,,1
PVN3789,Lodegald - Levo,,8936085787210,Vỉ,150000,,,,1
PVN3788,Kem đêm E Aoron,,9348107002772,Hộp,250000,,,,1
PVN3787,Bio Marine Collagen,,9334518003088,Lọ,350000,,,,1
PVN3786,Kem chống nắng Milux 50+,,8936226089586,Hộp,170000,,,,1
PVN3784,Letcotadin,,8936116602239,Vỉ,15000,,,,1
PVN3785,Letcotadin - Hộp,,PVN3785,Hộp,150000,,,,1
PVN3783,Vitamin 3B Đông Trùng sharvin,,8938531419614,Vỉ,15000,,,,1
PVN3782,Ligican 75mg,,8935206028348,Vỉ,60000,,,,1
PVN3781,Bách niên kiện - Lọ,,8938522065080,Lọ,690000,,,,1
PVN3780,Xịt mũi Seasons Xylo,,8936223170065,Lọ,35000,,,,1
PVN3779,Vismaton,,8936065622050,Vỉ,30000,,,,1
PVN3778,Say xe Organic 100,,8938532451095,Lọ,25000,,,,1
PVN3776,Agimdogyl,,8936064219145,Vỉ,30000,,,,1
PVN3777,Agimdogyl - Hộp,,PVN3777,Hộp,90000,,,,1
PVN3775,Lokisild 01,,8938506799215,Vỉ,15000,,,,1
PVN3773,Lodegald - Aci,,8936085784561,Vỉ,30000,,,,1
PVN3774,Lodegald - Aci - Hộp,,PVN3774,Hộp,90000,,,,1
PVN3772,Feminix 120ml,,8938520966372,Lọ,70000,,,,1
PVN3771,Toner - Soothing Facial,,8936226083188,Lọ,120000,,,,1
PVN3770,Mynarac 150mg,,8935206016277,Vỉ,25000,,,,1
PVN3769,Xịt An Bảo,,8935092205045,Lọ,35000,,,,1
PVN3768,Tràng vị khang Plus,,https://trangvikhang.com/?utm_source=qrclid&utm_medium=qr&utm_campaign=qrvh,Hộp,50000,,,,1
PVN3767,SeaCan TPC,,8934940033328,Lọ,100000,,,,1
PVN3765,Hapacol CS Day,,8935206016727,Vỉ,10000,,,,1
PVN3766,Hapacol CS Day - Hộp,,PVN3766,Hộp,100000,,,,1
PVN3764,Bột xông ngâm chân Thảo Dược,,PVN3764,Hộp,60000,,,,1
PVN3763,Troysar AM 50mg,,PVN3763,Vỉ,30000,,,,1
PVN3762,Nano Calcium MK7,,8938512474151,Lọ,180000,,,,1
PVN3761,Kem Bebi 20g,,8936065622685,Tub,50000,,,,1
PVN3760,Sil Nano Bạc,,8938512474274,Tub,60000,,,,1
PVN3758,Ciacilove - Tadalafil 10mg,,8936085785476,Viên,25000,,,,1
PVN3759,Ciacilove - Tadalafil 10mg - Vỉ,,PVN3759,Vỉ,100000,,,,1
PVN3752,Rotorlip 20mg,,8935206020977,Vỉ,60000,,,,1
PVN3753,Rotorlip 20mg - Hộp,,PVN3753,Hộp,180000,,,,1
PVN3750,Rotorlip 10mg,,8935206010725,Vỉ,40000,,,,1
PVN3751,Rotorlip 10mg - Hộp,,PVN3751,Hộp,120000,,,,1
PVN3748,Hoạt huyết tiền đình Herofar,,8936212290118,Vỉ,50000,,,,1
PVN3749,Hoạt huyết tiền đình Herofar - Hộp,,PVN3749,Hộp,250000,,,,1
PVN3747,Miếng dán giảm ho Ichido,,8938540612365,Gói,30000,,,,1
PVN3746,DHA Lcosurelac - letco,,8936193783999,Lọ,220000,,,,1
PVN3745,D3 - k2 MK7 letco,,8936193728969,Lọ,180000,,,,1
PVN3743,Bevithymo sharvin - ống,,PVN3743,Vỉ,25000,,,,1
PVN3744,Bevithymo sharvin - ống - Hộp,,PVN3744,Hộp,100000,,,,1
PVN3742,Gel nano Sharvin,,PVN3742,Tub,70000,,,,1
PVN3741,Bổ gan Zamastu,,PVN3741,Hộp,250000,,,,1
PVN3740,Dán mụn Maâyn care,,8806035038085,Hộp,30000,,,,1
PVN3739,Dầu gấc Tuệ Linh,,8938500465338,Lọ,60000,,,,1
PVN3737,Mitux cap 200mg,,8935206029376,Vỉ,20000,,,,1
PVN3738,Mitux cap 200mg - Hộp,,PVN3738,Hộp,120000,,,,1
PVN3735,Atocib 90mg,,8935206015140,Vỉ,45000,,,,1
PVN3736,Atocib 90mg - Hộp,,PVN3736,Hộp,135000,,,,1
PVN3734,Eye Gel plus,,8032668872370,Tub,170000,,,,1
PVN3733,Tinfocool - gói,,http://qcheck.vn/6dry3z4yo2,Gói,10000,,,,1
PVN3732,Xịt họng Methorphan bee,,8936039680789,Lọ,80000,,,,1
PVN3731,Celosti 200mg,,8935206019193,Vỉ,35000,,,,1
PVN3730,Sữa rửa mặt Gentle skin,,8936226089579,Lọ,95000,,,,1
PVN3729,Nước hoa hồng Soothing Facial,,,Lọ,90000,,,,1
PVN3728,Nước tẩy trang Gentle milux,,8936226083218,Lọ,100000,,,,1
PVN3727,Mini Magssager,,PVN3727,Cái,30000,,,,1
PVN3726,Dạ hương 145ml Moisture,,8936009152902,Chai,72000,,,,1
PVN3725,Dạ hương 145ml Total care,,8936009153213,Chai,76000,,,,1
PVN3724,Dạ hương mới 145ml Dịu nhẹ,,8936009153190,Chai,86000,,,,1
PVN3723,Alimemazin 5mg,,8935206024524,Vỉ,8000,,,,1
PVN3722,Ipanthenol 20g,,PVN3722,Tub,20000,,,,1
PVN3720,Jardiance Duo,,42502000034,Vỉ,172000,,,,1
PVN3721,Jardiance Duo - Hộp,,PVN3721,Hộp,516000,,,,1
PVN3719,Optipax 15 viên,,PVN3719,Lọ,250000,,,,1
PVN3718,Lăn nách Romano,,PVN3718,Lọ,65000,,,,1
PVN3716,Khăn lau hạ sốt Ichido,,8936189601726,Gói,20000,,,,1
PVN3717,Khăn lau hạ sốt Ichido - Hộp,,PVN3717,Hộp,40000,,,,1
PVN3714,Sâm nước Đông trùng hạ thảo,,8936116605223,Gói,10000,,,,1
PVN3715,Sâm nước Đông trùng hạ thảo - Hộp,,PVN3715,Hộp,300000,,,,1
PVN3713,Lăn Antimuoi,,8936079382308,Lọ,35000,,,,1
PVN3712,Men Smecbacillus - Vỉ,,8938531419812,Vỉ,20000,,,,1
PVN3711,Dung dịch VS intimate xanh,,5901887044437,Lọ,140000,,,,1
PVN3710,Gel Bôi da Scar,,PVN3710,Tub,60000,,,,1
PVN3708,Debridat 100mg,,PVN3708,Vỉ,45000,,,,1
PVN3709,Debridat 100mg - Hộp,,PVN3709,Hộp,90000,,,,1
PVN3707,Tràng phục linh Pluss - 80v,,8938530153243,Lọ,660000,,,,1
PVN3706,Xịt mũi xoang TPC,,8936039681045,Lọ,45000,,,,1
PVN3705,Hydrocortison j,,PVN3705,Lọ,105000,,,,1
PVN3704,Ostavin Calcium Max,,8938520966655,Lọ,180000,,,,1
PVN3702,Traphacol 250mg,,8934940034370,Gói,2500,,,,1
PVN3703,Traphacol 250mg - Hộp,,PVN3703,Hộp,60000,,,,1
PVN3700,Tanakan - pháp,,3665585001186,Vỉ,80000,,,,1
PVN3701,Tanakan - pháp - Hộp,,PVN3701,Hộp,160000,,,,1
PVN3699,Traphacol 150mg,,8934940034363,Gói,1500,,,,1
PVN3698,Hồng Xuân Tiêu Viêm,,8938527378581,Hộp,80000,,,,1
PVN3697,Giải rượu Alcomax Detox,,8938554225346,Chai,20000,,,,1
PVN3696,Lesodazol - Tránh thai,,8936101742209,Hộp,20000,,,,1
PVN3695,Phục xoang - Caliber,,8938554225506,Hộp,150000,,,,1
PVN3694,Collagen Nano - Caliber,,,Hộp,400000,,,,1
PVN3693,Calci Aquamin F,,8938554347529,Lọ,200000,,,,1
PVN3692,Bổ thận Ox - Max,,8938554347475,Lọ,200000,,,,1
PVN3690,Bofit F,,8935206016604,Vỉ,20000,,,,1
PVN3691,Bofit F - Hộp,,PVN3691,Hộp,60000,,,,1
PVN3688,Streplysoenzym - Sharvin,,8938531419324,Vỉ,12000,,,,1
PVN3689,Streplysoenzym - Sharvin - Hộp,,PVN3689,Hộp,24000,,,,1
PVN3686,Neurocard Max,,9336316005349,Vỉ,90000,,,,1
PVN3687,Neurocard Max - Hộp,,PVN3687,Hộp,540000,,,,1
PVN3685,Zin C thỏ,,PVN3685,Lọ,275000,,,,1
PVN3684,Hồng xuân Tiêu viêm,,,Hộp,100000,,,,1
PVN3683,Naphacollyre 10ml,,8935101010653,Lọ,20000,,,,1
PVN3682,Sủi Berocca,,8935270400057,Tub,75000,,,,1
PVN3681,Sủi Redoxon,,8935270400071,Lọ,57000,,,,1
PVN3680,DHC trắng sáng,,4511413404874,Gói,90000,,,,1
PVN3678,Elevit 30 viên,,3943270400132,Vỉ,110000,,,,1
PVN3679,Elevit 30 viên - Hộp,,PVN3679,Hộp,321000,,,,1
PVN3677,Sâm nhung bổ thận TW 3  Platinum,,8934900121003,Lọ,360000,,,,1
PVN3676,Gel tẩy tế bào chế Milux Brightening,,8936226089562,Lọ,100000,,,,1
PVN3675,Viên sủi tiêu hoá Daco,,8936226081566,Vỉ,20000,,,,1
PVN3674,Multi vitamin - Thái minh,,8936218010123,Viên,90000,,,,1
PVN3672,Alufasthp gel,,8938512583518,Gói,6000,,,,1
PVN3673,Alufasthp gel - Hộp,,PVN3673,Hộp,90000,,,,1
PVN3670,Espumisan,,4013054020180,Vỉ,27000,,,,1
PVN3671,Espumisan - Hộp,,PVN3671,Hộp,54000,,,,1
PVN3669,Siro Boganic Kid,,8934940033489,Lọ,55000,,,,1
PVN3668,Bánh Lotte,,8852008511239,Hộp,15000,,,,1
PVN3667,Jazxylo nhỏ 10ml,,8936065621060,Lọ,15000,,,,1
PVN3666,Mediclovir 5g,,8934748812019,Tub,45000,,,,1
PVN3665,Kem nắng UltraRays oxy,,8938554347536,Tub,150000,,,,1
PVN3664,Ectoin oxy,,8938554347307,Lọ,35000,,,,1
PVN3662,Huyết giacd Gold,,8938554347574,Vỉ,30000,,,,1
PVN3663,Huyết giacd Gold - Hộp,,PVN3663,Hộp,90000,,,,1
PVN3661,Xịt mũi họng Oxy,,8938554347680,Lọ,70000,,,,1
PVN3660,Trinh nữ hoàng cung Oxy,,8938554347420,Lọ,150000,,,,1
PVN3659,Xịt xoang Oxy,,8938554347512,Lọ,55000,,,,1
PVN3658,Tinh dầu đuổi muỗi,,4902424427134,Lọ,90000,,,,1
PVN3657,Máy đuổi muỗi  nhật bản,,4902424429855,Cái,180000,,,,1
PVN3656,Yến sào Hồng sâm Collagen,,8935990609884,Lọ,50000,,,,1
PVN3655,Xịt rửa mũi xoang Nam Dược,,8935092204178,Lọ,40000,,,,1
PVN3654,Nhỏ mắt Matto,,8938549361981,Lọ,30000,,,,1
PVN3653,Nano Curcumin,,8938554225490,Gói,8000,,,,1
PVN3652,Bổ phổi An Phế Vương,,https://qr.me-qr.com/1V99sgo8,Chai,95000,,,,1
PVN3650,Visla Sport,,8936065620926,Gói,7000,,,,1
PVN3651,Visla Sport - Hộp,,PVN3651,Hộp,70000,,,,1
PVN3649,Trà tăng huyết áp Acotea,,8935082800403,Hộp,65000,,,,1
PVN3647,Muối tự pha SalineSea,,8936065623415,Gói,3000,,,,1
PVN3648,Muối tự pha SalineSea - Hộp,,PVN3648,Hộp,60000,,,,1
PVN3646,Bình rửa mũi SalineSea,,8936065623750,Hộp,100000,,,,1
PVN3645,Ev - Lady,,8938554347468,Hộp,350000,,,,1
PVN3644,Bộ hút mũi Nasal Aspirator,,PVN3644,Cái,90000,,,,1
PVN3642,Yumagel F,,PVN3642,Gói,6500,,,,1
PVN3643,Yumagel F - Hộp,,PVN3643,Hộp,126000,,,,1
PVN3641,Bao Lorex,,8938552811039,Hộp,70000,,,,1
PVN3640,Kẹo Freshcool,,8936101741882,Gói,1000,,,,1
PVN3639,Bổ thận âm - GT,,8936101741684,Lọ,150000,,,,1
PVN3638,Love eyes,,8936101741240,Hộp,150000,,,,1
PVN3637,GTE 400IU - vỉ,,PVN3637,Vỉ,20000,,,,1
PVN3636,GTE 400IU,,8936101740908,Lọ,100000,,,,1
PVN3635,Ăn ngon ngủ ngon Gia Thuận,,8936101742254,Hộp,250000,,,,1
PVN3634,Sâm tố nữ ODA,,8938550466958,Hộp,250000,,,,1
PVN3633,Enalapril 5mg (h10 vỉ),,8936106324592,Vỉ,8000,,,,1
PVN3632,Nước súc miệng TB Aroma,,4934944034097,Chai,32000,,,,1
PVN3631,Zolcream 15g,,8936065624924,Tub,30000,,,,1
PVN3629,Zin C gluconate,,8936079382131,Vỉ,20000,,,,1
PVN3630,Zin C gluconate - Hộp,,PVN3630,Hộp,60000,,,,1
PVN3628,Siro P/H,,8936043880564,Chai,42000,,,,1
PVN3627,Thuốc hen Phúc Hưng,,8936043880632,Chai,110000,,,,1
PVN3626,Cốc Hiup,,8938557726147,Cái,0,,,,1
PVN3625,Khăn cao cấp Baby,,8936137960141,Cái,0,,,,1
PVN3623,AT Domperidon,,PVN3623,Ống,5000,,,,1
PVN3624,AT Domperidon - Hộp,,PVN3624,Hộp,100000,,,,1
PVN3622,Tinh dầu tràm Babymum,,PVN3622,Lọ,50000,,,,1
PVN3620,Thyperopa fore 500mg,,PVN3620,Vỉ,20000,,,,1
PVN3621,Thyperopa fore 500mg - Hộp,,PVN3621,Hộp,200000,,,,1
PVN3618,Atocib 60,,8935206015133,Vỉ,40000,,,,1
PVN3619,Atocib 60 - Hộp,,PVN3619,Hộp,120000,,,,1
PVN3617,Naturen Z,,8935206022582,Lọ,210000,,,,1
PVN3615,Telfor 120mg,,8935206020823,Vỉ,30000,,,,1
PVN3616,Telfor 120mg - Hộp,,PVN3616,Hộp,60000,,,,1
PVN3614,Xịt họng propolis,,8938549594204,Lọ,70000,,,,1
PVN3613,Xịt họng Hexadin 30ml,,8936136752112,Lọ,70000,,,,1
PVN3612,Valygyno - AD,,8936134270311,Vỉ,80000,,,,1
PVN3611,Tinh dầu tràm Sachi - đặc,,8938546397112,Lọ,65000,,,,1
PVN3610,Coveram 10mg/5mg,,PVN3610,Lọ,384000,,,,1
PVN3609,VNP - Moctoc xịt mọc tóc,,8936098965407,Lọ,180000,,,,1
PVN3608,Duvita,,8936098963328,Ống,5500,,,,1
PVN3607,Coldi ❤️,,8935101013043,Viên,25000,,,,1
PVN3606,Naphacon,,8936098962949,Lọ,15000,,,,1
PVN3604,Dismolan,,8936098963854,Ống,5000,,,,1
PVN3605,Dismolan - Hộp,,PVN3605,Hộp,100000,,,,1
PVN3602,Hantacid,,8936098967241,Gói,7000,,,,1
PVN3603,Hantacid - Hộp,,PVN3603,Hộp,140000,,,,1
PVN3600,Ngậm Prospan,,4104480709661,Vỉ,45000,,,,1
PVN3601,Ngậm Prospan - Hộp,,PVN3601,Hộp,90000,,,,1
PVN3599,Thymolin vitamin C,,8936193784859,Lọ,140000,,,,1
PVN3598,Bổ phổi TX,,8936099629223,Vỉ,45000,,,,1
PVN3597,Bông gạc đắp vết thương,,8936074978285,Gói,2000,,,,1
PVN3596,Zaromax 250mg (6 viên),,PVN3596,Vỉ,30000,,,,1
PVN3595,Rượu ủ chấy Gia truyền,,PVN3595,Lọ,30000,,,,1
PVN3594,Tinh dầu hoa anh thảo Nat Form pháp,,3535422226228,Lọ,330000,,,,1
PVN3592,Heviho,,8938530153953,Vỉ,10000,,,,1
PVN3593,Heviho - Hộp,,PVN3593,Hộp,30000,,,,1
PVN3590,Heviho,,,Vỉ,10000,,,,1
PVN3591,Heviho - Hộp,,PVN3591,Hộp,30000,,,,1
PVN3589,Viên xoang Vshine - Lọ,,8936102641594,Lọ,130000,,,,1
PVN3588,Sữa hạt thuần chay Obisure Gold,,8936139772704,Hộp,300000,,,,1
PVN3587,Kéo,,6972548032932,Cái,20000,,,,1
PVN3586,Bổ phế Bướm Bạc,,9965002642713,Lọ,50000,,,,1
PVN3585,Kem dưỡng da chống nẻ Hoa hồng,,8938503584296,Lọ,20000,,,,1
PVN3583,Euxamus 200mg,,PVN3583,Vỉ,10000,,,,1
PVN3584,Euxamus 200mg - hộp,,PVN3584,hộp,100000,,,,1
PVN3582,Khẩu trang 9A,,PVN3582,Túi,10000,,,,1
PVN3581,Calci Bioisland Milk calcium,,9344949001294,Lọ,450000,,,,1
PVN3579,Alphar Sharvino,,8938531419829,Vỉ,15000,,,,1
PVN3580,Alphar Sharvino - Hộp,,PVN3580,Hộp,150000,,,,1
PVN3578,E đỏ Sharvino,,8938531419287,Lọ,180000,,,,1
PVN3577,Viên tiểu đêm Sharvin,,8938531419508,Lọ,200000,,,,1
PVN3575,Thymo Sharvin,,8938531419485,Vỉ,50000,,,,1
PVN3576,Thymo Sharvin - Hộp,,PVN3576,Hộp,150000,,,,1
PVN3573,Apitim 10mg,,PVN3573,Vỉ,12000,,,,1
PVN3574,Apitim 10mg - Hộp,,PVN3574,Hộp,36000,,,,1
PVN3572,Sữa Zozo,,PVN3572,Hộp,9000,,,,1
PVN3570,Dialamic 50mg,,8935206010701,Vỉ,45000,,,,1
PVN3571,Dialamic 50mg - Hộp,,PVN3571,Hộp,135000,,,,1
PVN3569,Nước Yến Sào - Vishine,,8938541997171,Túi,18000,,,,1
PVN3567,Vitamin A-D (HD),,8936008134275,vỉ,5000,,,,1
PVN3568,Vitamin A-D (HD) - Hộp,,PVN3568,Hộp,25000,,,,1
PVN3566,Kẹo ngậm Nam Dược,,8935092205137,Gói,12000,,,,1
PVN3565,Serum Tranexamic,,8938554065126,Chai,1250000,,,,1
PVN3564,Serum Bio Oligopeptide,,8938554065119,Lọ,1450000,,,,1
PVN3563,Kem phục hồi dưỡng trắng B5,,8809733215116,Viên,0,,,,1
PVN3562,Serum Tranexamic,,8809418755418,Lọ,380000,,,,1
PVN3561,Serum Prettyskin Melasx,,8809733215086,Lọ,315000,,,,1
PVN3560,Simon - Glutmine,,5060719100144,Lọ,600000,,,,1
PVN3559,Pablo - biotin,,5060719100182,Lọ,280000,,,,1
PVN3558,Dầu xả thái dương 3,,8936007201688,Chai,60000,,,,1
PVN3557,Bông tẩy trang Niva 30,,8936066511117,Gói,30000,,,,1
PVN3555,Stacytine 200mg,,6939303360471,Vỉ,10000,,,,1
PVN3556,Stacytine 200mg - Hộp,,PVN3556,Hộp,100000,,,,1
PVN3554,Son Nucadamia 23,,8809625243708,Thỏi,150000,,,,1
PVN3553,Thử thai Allisa,,6935091602786,que,10000,,,,1
PVN3552,An cung ngưu hoàng hoàn,,PVN3552,Hộp,1250000,,,,1
PVN3551,Glumeron 30mg HG,,PVN3551,Vỉ,24000,,,,1
PVN3550,Tiêm tiểu đường Wosulin 30/70,,PVN3550,Lọ,100000,,,,1
PVN3549,Dầu nguyên xuân xanh 450ml,,8936009152681,Chai,145000,,,,1
PVN3548,Vi Hair,,8936031645267,Lọ,150000,,,,1
PVN3546,Men HC probio,,8936155973048,Vỉ,15000,,,,1
PVN3547,Men HC probio - Hộp,,PVN3547,Hộp,150000,,,,1
PVN3545,Coenzym Q10 botim,,8936095693334,Lọ,200000,,,,1
PVN3544,Xịt Vido Xoang,,8938545842156,Lọ,60000,,,,1
PVN3543,Beauty oreol - DDVS,,8936184470815,Lọ,70000,,,,1
PVN3542,Viên xoang Bách Phục,,8936031645274,vỉ,35000,,,,1
PVN3541,Nuvagyl - Đặt,,8936098965315,Vỉ,150000,,,,1
PVN3540,Bnira GSV,,8936078922192,Lọ,45000,,,,1
PVN3539,Siro Ho Dextussin new,,8938556083753,Chai,60000,,,,1
PVN3538,Tiêu thanh plus,,PVN3538,Vỉ,50000,,,,1
PVN3537,Nhỏ mũi họng lợi khuẩn Subavax,,8936120632147,Lọ,115000,,,,1
PVN3536,Mát gan thanh nhiệt GT,,8936101742186,Hộp,70000,,,,1
PVN3535,Táo đỏ Kaza,,8936218640139,Túi,250000,,,,1
PVN3534,Kem nghệ Sats Car,,8936051940229,Tub,50000,,,,1
PVN3533,Xịt họng Gute kid,,8935356300202,Lọ,70000,,,,1
PVN3532,Fortex,,PVN3532,Hộp,140000,,,,1
PVN3531,Kem Lehutra Panthen,,PVN3531,Tub,50000,,,,1
PVN3530,Gối ngải,,PVN3530,Cái,130000,,,,1
PVN3529,Thảm nóng,,PVN3529,Cái,350000,,,,1
PVN3528,Táo đỏ Hằng Du mục,,PVN3528,Túi,80000,,,,1
PVN3527,Túi chườm đa năng,,PVN3527,Cái,115000,,,,1
PVN3525,Levothyrox 100mg,,PVN3525,Vỉ,30000,,,,1
PVN3526,Levothyrox 100mg - Hộp,,PVN3526,Hộp,60000,,,,1
PVN3524,Lăn nách Driclor Hàn,,PVN3524,Lọ,250000,,,,1
PVN3523,Gói xương khớp,,PVN3523,Gói,5000,,,,1
PVN3522,Amisea,,8935041002688,Hộp,390000,,,,1
PVN3521,Depakine 200mg,,3582910038672,Lọ,240000,,,,1
PVN3519,"Zensalbu 2,5mg/2,5ml",,8936098965087,Ống,11000,,,,1
PVN3520,"Zensalbu 2,5mg/2,5ml - Hộp",,PVN3520,Hộp,110000,,,,1
PVN3518,Leivis Tpc,,8934940010046,Tub,12000,,,,1
PVN3516,Hapacol CF fort,,8935206014648,Vỉ,10000,,,,1
PVN3517,Hapacol CF fort - Hộp,,PVN3517,Hộp,100000,,,,1
PVN3515,Xịt Nebianax 3%,,8032749654000,Lọ,215000,,,,1
PVN3514,Tadalis 10mg,,8935338120415,Viên,20000,,,,1
PVN3513,Viên khớp Shine Joint,,8936102640450,Hộp,120000,,,,1
PVN3512,Mediralgan extra,,8935041003067,Vỉ,10000,,,,1
PVN3511,Clingel 15g,,PVN3511,Tub,75000,,,,1
PVN3510,Sữa non Xương khớp Canxi nano,,8936139777471,Hộp,250000,,,,1
PVN3508,Novobion,,8936098964264,Vỉ,35000,,,,1
PVN3509,Novobion - Hộp,,PVN3509,Hộp,70000,,,,1
PVN3506,Babycough,,8936098968217,Vỉ,22000,,,,1
PVN3507,Babycough - Hộp,,PVN3507,Hộp,88000,,,,1
PVN3504,Oralegic,,8936098963687,Vỉ,40000,,,,1
PVN3505,Oralegic - Hộp,,PVN3505,Hộp,80000,,,,1
PVN3502,Novocough,,8936098963410,Vỉ,20000,,,,1
PVN3503,Novocough - Hộp,,PVN3503,Hộp,80000,,,,1
PVN3498,Nupigin 1200,,8936098963502,Ống,8000,,,,1
PVN4010,Nupigin 1200 - Hộp,,PVN4010,Hộp,160000,,,,1
PVN3497,Son dưỡng Menturm,,4987036412631,Thỏi,30000,,,,1
PVN3496,Son Black Roughe,,8809464341252,Thỏi,150000,,,,1
PVN3495,Son last velvet cam,,8809213805189,Thỏi,130000,,,,1
PVN3494,Nước tẩy trang JMsolution,,8809505547773,Chai,150000,,,,1
PVN3493,Nước tẩy trang Softymo sleedy,,4971710313468,Chai,150000,,,,1
PVN3492,Nước tẩy trang Softymo da mụn,,4971710576252,Chai,150000,,,,1
PVN3490,Cetirizin - Us,,8936085361847,Vỉ,10000,,,,1
PVN3488,Bao Kimono 0.02,,8938540082878,Hộp,60000,,,,1
PVN3487,DHA drops,,8051887180189,Lọ,280000,,,,1
PVN3486,Vitamirin drops,,8051887180127,Lọ,280000,,,,1
PVN3484,Calcium Aquamin F,,9939154225131,Vỉ,180000,,,,1
PVN3485,Calcium Aquamin F - Hộp,,PVN3485,Hộp,720000,,,,1
PVN3483,Haubot,,3701291900334,Lọ,350000,,,,1
PVN3481,Meyerbastin 20,,PVN3481,Vỉ,65000,,,,1
PVN3482,Meyerbastin 20 - Hộp,,PVN3482,Hộp,650000,,,,1
PVN3480,Japet,,8935269924717,Vỉ,112000,,,,1
PVN3479,Sancefur,,PVN3479,Hộp,208000,,,,1
PVN3478,Trùng thảo sâm nhung,,PVN3478,Lọ,120000,,,,1
PVN3477,Didicera độc hoạt tang ký sinh,,8934940034226,Vỉ,40000,,,,1
PVN3476,Cefprozil 500mg,,8936085365876,Vỉ,200000,,,,1
PVN3475,Xịt họng Mepolis,,8938520966419,Lọ,70000,,,,1
PVN3474,Ventinos Xịt,,8935206028812,Lọ,90000,,,,1
PVN3472,Vương niệu đan 80 viên,,8938530133061,Lọ,570000,,,,1
PVN3471,Cravit 1.5,,PVN3471,Lọ,125000,,,,1
PVN3470,Tottri gel,,PVN3470,Tub,100000,,,,1
PVN3469,Shine Calci D3,,8936102640245,Vỉ,30000,,,,1
PVN3468,Nước mắt nhân tạo EyeFresh,,8936065624757,Lọ,55000,,,,1
PVN3467,Tra Desloratadin,,8934940034332,Lọ,30000,,,,1
PVN3466,Kẹo Gum bong bóng,,8934677000655,Lọ,5000,,,,1
PVN3465,Bách Niên Kiện,,8938522065073,Hộp,185000,,,,1
PVN3464,Erossan Care,,PVN3464,Lọ,40000,,,,1
PVN3463,Dụng cụ hút mũi kéo tay,,8936193043925,Chiếc,80000,,,,1
PVN3462,Dao cạo lông mày,,PVN3462,Cái,25000,,,,1
PVN3461,Nhíp,,PVN3461,Chiếc,20000,,,,1
PVN3459,Childestimine,,8934903000992,Gói,5000,,,,1
PVN3460,Childestimine - Hộp,,PVN3460,Hộp,50000,,,,1
PVN3458,Cặp quà tặng,,PVN3458,Chiếc,0,,,,1
PVN3457,Màu tặng,,PVN3457,Hộp,0,,,,1
PVN3456,Thiệp chúc mừng,,PVN3456,Cái,0,,,,1
